source,scientific_status,run_id,family,model,representation,window_size_frames,fold,seed,balancing,subset,scope,label,metric,value
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,test,class,alert,precision,0.8849557522123894
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,test,class,alert,recall,0.9174311926605505
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,test,class,alert,f1,0.9009009009009009
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,test,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,test,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,test,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,test,class,distraction,precision,0.7336683417085427
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,test,class,distraction,recall,0.776595744680851
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,test,class,distraction,f1,0.7545219638242894
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,validation,class,alert,precision,0.8889925373134329
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,validation,class,alert,recall,0.953953953953954
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,validation,class,alert,f1,0.920328343795268
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,validation,class,distraction,precision,0.4457831325301205
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,validation,class,distraction,recall,0.23870967741935484
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,validation,class,distraction,f1,0.31092436974789917
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,test,class,alert,precision,0.8595600676818951
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,test,class,alert,recall,0.9321100917431193
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,test,class,alert,f1,0.8943661971830986
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,test,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,test,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,test,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,test,class,distraction,precision,0.7341040462427746
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,test,class,distraction,recall,0.675531914893617
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,temporal,transformer,R0,150,1,42,,test,class,distraction,f1,0.703601108033241
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,validation,class,alert,precision,0.937799043062201
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,validation,class,alert,recall,0.9124767225325885
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,validation,class,alert,f1,0.924964605946201
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,validation,class,distraction,precision,0.1826086956521739
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,validation,class,distraction,recall,0.28378378378378377
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,validation,class,distraction,f1,0.2222222222222222
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,test,class,alert,precision,0.9217665615141956
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,test,class,alert,recall,0.9365384615384615
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,test,class,alert,f1,0.929093799682035
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,test,class,distraction,precision,0.61328125
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,test,class,distraction,recall,0.5587188612099644
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,temporal,lstm,R0,150,2,42,,test,class,distraction,f1,0.5847299813780261
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,validation,class,alert,precision,0.9323104693140795
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,validation,class,alert,recall,0.9618249534450651
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,validation,class,alert,f1,0.9468377635197067
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,validation,class,distraction,precision,0.21153846153846154
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,validation,class,distraction,recall,0.14864864864864866
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,validation,class,distraction,f1,0.1746031746031746
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,test,class,alert,precision,0.9227941176470589
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,test,class,alert,recall,0.9653846153846154
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,test,class,alert,f1,0.943609022556391
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,test,class,distraction,precision,0.7416267942583732
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,test,class,distraction,recall,0.5516014234875445
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,temporal,tcn,R0,150,2,42,,test,class,distraction,f1,0.6326530612244898
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,validation,class,alert,precision,0.9493041749502982
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,validation,class,alert,recall,0.8891992551210428
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,validation,class,alert,f1,0.9182692307692307
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,validation,class,distraction,precision,0.22727272727272727
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,validation,class,distraction,recall,0.47297297297297297
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,validation,class,distraction,f1,0.30701754385964913
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,test,class,alert,precision,0.9365384615384615
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,test,class,alert,recall,0.9365384615384615
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,test,class,alert,f1,0.9365384615384615
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,test,class,distraction,precision,0.6476868327402135
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,test,class,distraction,recall,0.6476868327402135
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,temporal,transformer,R0,150,2,42,,test,class,distraction,f1,0.6476868327402135
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,validation,class,alert,precision,0.8844953173777316
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,validation,class,alert,recall,0.8771929824561403
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,validation,class,alert,f1,0.8808290155440415
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,validation,class,distraction,precision,0.27439024390243905
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,validation,class,distraction,recall,0.3103448275862069
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,validation,class,distraction,f1,0.2912621359223301
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,test,class,alert,precision,0.9390420899854862
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,test,class,alert,recall,0.947985347985348
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,test,class,alert,f1,0.9434925264309151
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,test,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,test,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,test,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,test,class,distraction,precision,0.3739130434782609
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,test,class,distraction,recall,0.4056603773584906
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,temporal,lstm,R0,150,3,42,,test,class,distraction,f1,0.3891402714932127
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,validation,class,alert,precision,0.8840125391849529
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,validation,class,alert,recall,0.8730650154798761
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,validation,class,alert,f1,0.8785046728971962
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,validation,class,distraction,precision,0.26785714285714285
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,validation,class,distraction,recall,0.3103448275862069
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,validation,class,distraction,f1,0.28753993610223644
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,test,class,alert,precision,0.9395484340859432
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,test,class,alert,recall,0.945054945054945
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,test,class,alert,f1,0.9422936449963477
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,test,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,test,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,test,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,test,class,distraction,precision,0.375
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,test,class,distraction,recall,0.42452830188679247
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,temporal,tcn,R0,150,3,42,,test,class,distraction,f1,0.39823008849557523
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,validation,class,alert,precision,0.8835051546391752
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,validation,class,alert,recall,0.8844169246646026
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,validation,class,alert,f1,0.8839608045384219
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,validation,class,distraction,precision,0.27741935483870966
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,validation,class,distraction,recall,0.296551724137931
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,validation,class,distraction,f1,0.2866666666666667
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,test,class,alert,precision,0.9376811594202898
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,test,class,alert,recall,0.947985347985348
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,test,class,alert,f1,0.9428051001821494
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,test,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,test,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,test,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,temporal,transformer,R0,150,3,42,,test,class,distraction,precision,0.37168141592920356
